"ORDER_LINE_ID","ORDER__ORDER_ID","PRODUCT__PRODUCT_ID","CUSTOMER__CUSTOMER_ID","ORDER_UNIT_PRICE","ORDER_UNIT_QUANTITY","WDF__CLIENT_ID","ORDER_UNIT_DISCOUNT","ORDER_UNIT_COST","DATE","ORDER_DATE","CUSTOMER_AGE"
"WKN6JIpVcizz5NnfJl480IPssaILEYnB","7268","12","374","243.99","7.00","merchant__clothing","0.00","123.99","2021-10-26 19:39:00.000","2021-10-26 19:39:00.000","1-3M"
"o9Ued2PXj7QD4BmtxJRsq85y64A3WXZQ","5980","52","234","653.99","1.00","merchant__clothing","0.00","489.99","2022-04-14 12:57:00.000","2022-04-14 12:57:00.000","7M+"
"vYP51cpyWEL2QNIhHgp4QbbVjiEZEkcK","6301","12","262","243.99","4.00","merchant__clothing","0.00","123.99","2021-12-28 11:24:00.000","2021-12-28 11:24:00.000","7M+"
"sAUs9xqC9rq8bEghK2JZD70X85nzqZdd","7102","79","350","467.99","3.00","merchant__clothing","0.00","390.99","2022-02-05 11:39:00.000","2022-02-05 11:39:00.000","4-6M"
"8v888a40LSh1rFKhACVOSkvGBusUkOyW","512","36","33","76.99","6.00","merchant__clothing","0.00","40.99","2022-05-22 11:44:00.000","2022-05-22 11:44:00.000","4-6M"
"nLKWcZUDQWOYypj3mDdQTvjbhUBdEQh6","6583","90","290","507.99","6.00","merchant__clothing","0.00","253.99","2022-01-26 17:53:00.000","2022-01-26 17:53:00.000","7M+"
"SIUQLiDvm4PA07aerKWR4gRqKyyHodP0","6494","25","281","219.99","10.00","merchant__clothing","0.00","111.99","2022-09-26 19:53:00.000","2022-09-26 19:53:00.000","7M+"
"MFLHm7j6Et53ksp4z8XMDim7fJmWeJiI","6904","23","325","149.99","1.00","merchant__bigboxretailer","0.00","76.99","2021-12-11 20:05:00.000","2021-12-11 20:05:00.000","4-6M"
"b107jXOoSVI5ro1OKNng5mncMckigepj","1825","41","131","279.99","7.00","merchant__bigboxretailer","0.00","206.99","2021-11-21 10:47:00.000","2021-11-21 10:47:00.000","7M+"
"XcctTWcbLLdhEhhV2ZanKvyzpKm23udQ","3876","4","79","353.99","2.00","merchant__clothing","0.00","179.99","2022-02-04 19:28:00.000","2022-02-04 19:28:00.000","1-3M"
"u3VyxAiond51BUYXgWOkQIpQYuTspeAb","7619","8","450","273.99","1.00","merchant__bigboxretailer","0.00","139.99","2022-10-18 19:09:00.000","2022-10-18 19:09:00.000","4-6M"
"XL3JguG09SyCbhqnFc1wy167KetWMy10","1799","72","81","443.99","5.00","merchant__clothing","0.00","413.56","2020-09-08 19:01:00.000","2020-09-08 19:01:00.000","7M+"
"oO5PI4nKTnqDfnkJ1u8ifyCUgUGi0prt","4667","70","32","353.99","1.00","merchant__clothing","0.00","302.22","2020-08-17 15:41:00.000","2020-08-17 15:41:00.000","7M+"
"9HlFdu0Ym8Kss2Zz7jeHw1exUcsdtIEJ","797","20","42","28.99","5.00","merchant__bigboxretailer","0.00","16.99","2022-04-30 18:35:00.000","2022-04-30 18:35:00.000","1-3M"
"39yCcPI9KNO3BKyM1HLsU7KjvvncErfI","6184","56","252","510.99","1.00","merchant__bigboxretailer","0.00","288.99","2021-08-12 09:45:00.000","2021-08-12 09:45:00.000","7M+"
"4OBNxF1EGyY7DyDQeRnyBBeJbAfeXDsJ","1878","14","108","242.99","2.00","merchant__bigboxretailer","0.00","123.99","2022-04-03 16:03:00.000","2022-04-03 16:03:00.000","4-6M"
"5NiJCeKjE4bJ4CZqZcnBL3N2MOsRyaAU","6216","56","255","510.99","1.00","merchant__bigboxretailer","0.00","288.99","2021-07-26 23:04:00.000","2021-07-26 23:04:00.000","4-6M"
"6i8NcD5XESsmTBtIpDkoVflR4OOD5PNl","3768","47","46","649.99","10.00","merchant__clothing","0.00","394.99","2022-03-31 21:08:00.000","2022-03-31 21:08:00.000","1-3M"
"hczTLqpxpYWEl7b18rXPPxVvnwBNjKin","6432","91","276","181.99","2.00","merchant__clothing","0.00","27.99","2021-03-17 18:21:00.000","2021-03-17 18:21:00.000","1-3M"
"NY6seneac37lLGz4qY32lMu9naKwfpOo","3748","90","92","418.99","10.00","merchant__clothing","0.00","229.92","2020-05-11 22:42:00.000","2020-05-11 22:42:00.000","7M+"
"sh63O8c83gGdl57IR30oQrz3CBYMnAJd","6620","65","294","519.99","5.00","merchant__bigboxretailer","0.00","268.99","2022-03-04 19:00:00.000","2022-03-04 19:00:00.000","7M+"
"OJY5eT8Wad8g9mttnVmDTORtJdlnIkkU","1092","35","106","83.99","7.00","merchant__bigboxretailer","0.00","43.99","2022-02-08 16:57:00.000","2022-02-08 16:57:00.000","7M+"
"hTCqmM82j5cBgylPU4zOkEpqRxvH3jOM","5288","52","181","594.99","3.00","merchant__clothing","0.00","466.99","2021-01-04 11:01:00.000","2021-01-04 11:01:00.000","4-6M"
"m6fKnJgF1QcvOHPnecqurMAwmvYfzStJ","5087","86","167","125.99","3.00","merchant__clothing","0.00","28.52","2020-08-26 09:54:00.000","2020-08-26 09:54:00.000","1-3M"
"DvtxyDBGvFeeAaF4cbFmIcwEM217vv8y","3877","48","48","465.99","5.00","merchant__clothing","0.00","365.99","2022-02-28 11:45:00.000","2022-02-28 11:45:00.000","7M+"
"tptzADOFchhELQNGFwLb5eZUtKH08BWV","7197","68","363","261.99","7.00","merchant__bigboxretailer","0.00","119.99","2022-06-07 11:13:00.000","2022-06-07 11:13:00.000","7M+"
"mjR0KslB9QlQuU0pcH3BmvzAI5cxWjUt","5156","51","171","229.99","7.00","merchant__clothing","0.00","81.99","2022-09-01 23:06:00.000","2022-09-01 23:06:00.000","7M+"
"po9xG0gEkLY8VJ20V8PWSEJyNSdo7R16","5076","67","166","555.99","3.00","merchant__clothing","0.00","452.99","2021-05-26 22:32:00.000","2021-05-26 22:32:00.000","7M+"
"eB7utXlGsfTILqiH49sHjNUcEHKCVZIj","5437","67","191","504.99","15.00","merchant__clothing","0.00","430.91","2020-07-24 13:16:00.000","2020-07-24 13:16:00.000","1-3M"
"P7BVaKARzwoJdHrSlOsEXskYrYZ8XQHG","7344","63","386","350.99","5.00","merchant__clothing","0.00","255.99","2022-01-22 19:33:00.000","2022-01-22 19:33:00.000","1-3M"
"PHWKMz4PF4dMR7eyPEfMSFyKQZaj79kj","1700","54","40","229.99","5.00","merchant__bigboxretailer","0.00","135.99","2021-08-23 20:52:00.000","2021-08-23 20:52:00.000","4-6M"
"eSYQcx1gspbXQtXsQ1pHeVfRyABX3pkC","4410","32","89","56.99","9.00","merchant__bigboxretailer","0.00","29.99","2022-10-21 18:51:00.000","2022-10-21 18:51:00.000","1-3M"
"OPGe9zjcBIvEtCU02vvCP0WZd89e1p3c","5384","65","187","472.99","8.00","merchant__bigboxretailer","0.00","255.99","2021-07-25 09:29:00.000","2021-07-25 09:29:00.000","7M+"
"JQxNYC1My4VkNymsKceysVH7JmXSsh82","4691","10","94","69.99","8.00","merchant__clothing","0.00","36.99","2022-08-25 11:33:00.000","2022-08-25 11:33:00.000","1-3M"
"gahvUaoqbxmxp6VRLMyjCmd8WiLXp1hg","7235","52","368","653.99","7.00","merchant__clothing","0.00","489.99","2022-07-26 14:20:00.000","2022-07-26 14:20:00.000","7M+"
"78sTH2rWiiYCluePzIj21g6Ywfn9iVDF","7038","71","342","242.99","2.00","merchant__bigboxretailer","0.00","24.99","2021-08-22 20:33:00.000","2021-08-22 20:33:00.000","1-3M"
"yHfTCasvXxi0zAB0rMqzbFtVaT47iCok","3564","64","65","166.99","6.00","merchant__clothing","0.00","108.99","2021-04-20 13:03:00.000","2021-04-20 13:03:00.000","7M+"
"4e8DmsiF8ZiY0luBrCyq1uXMNode50eK","7077","71","346","266.99","3.00","merchant__bigboxretailer","0.00","25.99","2022-09-17 20:37:00.000","2022-09-17 20:37:00.000","7M+"
"I3fKQVxlRfzwaZmmlQEjYQii6aIMzwQg","4115","33","58","122.99","8.00","merchant__clothing","0.00","63.99","2022-05-29 21:22:00.000","2022-05-29 21:22:00.000","1-3M"
"RNeU4pWUlMrrC8JZglvseshavwfu8WZW","4355","74","129","523.99","3.00","merchant__bigboxretailer","0.00","418.99","2022-04-27 07:23:00.000","2022-04-27 07:23:00.000","4-6M"
"8xir4mZjG8OutngOiCJAK7ykocUS5kpK","5968","69","233","139.99","4.00","merchant__clothing","0.00","111.99","2022-03-29 20:42:00.000","2022-03-29 20:42:00.000","7M+"
"cLv18eBNkcT431Y2ssS9QX3m4oDqZQ7w","909","24","78","364.99","7.00","merchant__clothing","0.00","184.99","2022-09-04 21:25:00.000","2022-09-04 21:25:00.000","1-3M"
"EOlkCcZoP9dJy0NtGQUNaggj4Idoz8Om","5033","80","163","404.99","4.00","merchant__bigboxretailer","0.00","300.99","2022-02-18 13:48:00.000","2022-02-18 13:48:00.000","7M+"
"QtjCrrTHSG0NfLfL33ervc9LZNnNlcs2","644","3","37","44.99","4.00","merchant__bigboxretailer","0.00","23.99","2022-09-01 19:51:00.000","2022-09-01 19:51:00.000","1-3M"
"u01XVpvCmdugiAWFPi4X2caUsi7879VY","816","13","43","110.99","7.00","merchant__clothing","0.00","57.99","2022-06-02 12:43:00.000","2022-06-02 12:43:00.000","1-3M"
"CwjNivUus9rxRTWGNsPUkXxNGtTKhpIh","7149","61","356","455.99","1.00","merchant__clothing","0.00","240.99","2022-08-31 21:23:00.000","2022-08-31 21:23:00.000","7M+"
"r5RrA5msqDDMs8p3ldFAcOGMCmok05MN","1188","54","102","252.99","6.00","merchant__bigboxretailer","0.00","141.99","2021-12-27 19:03:00.000","2021-12-27 19:03:00.000","7M+"
"UdujrAz9z8SO5PVydQdoUTTbS4Vt3ys3","7500","7","417","726.99","5.00","merchant__clothing","0.00","365.99","2022-07-15 09:03:00.000","2022-07-15 09:03:00.000","4-6M"
"hGq5djv6sQlIojI1m1qe7FZ9Fo2Di582","1536","47","111","649.99","3.00","merchant__clothing","0.00","394.99","2022-10-18 12:55:00.000","2022-10-18 12:55:00.000","1-3M"
"Hakz9dGCyNf9fqT1yi6Q5Ncqwd8v1v4V","319","71","125","219.99","7.00","merchant__bigboxretailer","0.00","22.73","2020-07-25 17:03:00.000","2020-07-25 17:03:00.000","7M+"
"q4OInZhvh2V3AXXaElEuIgOGDsrXPTrD","6475","50","280","691.99","2.00","merchant__bigboxretailer","0.00","511.99","2021-03-30 00:02:00.000","2021-03-30 00:02:00.000","1-3M"
"AfyZ9MNpmBNigbTkdQS4ofSDO7r0KA5M","4053","45","20","509.99","3.00","merchant__clothing","0.00","348.99","2021-04-20 15:17:00.000","2021-04-20 15:17:00.000","7M+"
"yNGbvHbo6JfzAi3cEFlQ9R9hbcZXsARm","4606","7","5","726.99","10.00","merchant__clothing","0.00","365.99","2022-05-14 11:08:00.000","2022-05-14 11:08:00.000","1-3M"
"DuxynEnIXMCofD5lvbRoOdIKLEAjOEKu","7652","83","463","502.99","3.00","merchant__bigboxretailer","0.00","434.99","2022-09-07 19:10:00.000","2022-09-07 19:10:00.000","1-3M"
"54sMYSz9LoQ1tQsPTMGclPUKOXizfsaz","7687","12","478","243.99","1.00","merchant__clothing","0.00","123.99","2022-10-16 22:23:00.000","2022-10-16 22:23:00.000","1-3M"
"SCN9uT2m76ZNsih1Vy1fHUlhYjjUdqPg","3910","10","88","69.99","8.00","merchant__clothing","0.00","36.99","2022-02-15 18:45:00.000","2022-02-15 18:45:00.000","7M+"
"ByEXWoqvyZGet58omP3biZJjLEGuReJg","540","72","109","488.99","8.00","merchant__clothing","0.00","434.99","2021-01-31 17:32:00.000","2021-01-31 17:32:00.000","7M+"
"NefEPuCjiXWTIQDdKqrdywOZYLTkUKiH","1318","5","21","167.99","2.00","merchant__bigboxretailer","0.00","85.99","2022-09-12 14:19:00.000","2022-09-12 14:19:00.000","1-3M"
"e1BVgaro65cbmf0hhA3ooETSKxfYfBi6","5125","30","169","98.99","3.00","merchant__clothing","0.00","51.99","2022-10-03 18:56:00.000","2022-10-03 18:56:00.000","7M+"
"Bu5nmrdXCgA6gjGIlUf1eTad524Zhy7j","5720","52","212","594.99","8.00","merchant__clothing","0.00","466.99","2021-04-28 14:58:00.000","2021-04-28 14:58:00.000","7M+"
"m1YD0MBHat4RpB51xzAeqVfh42lfq1zz","4245","12","66","243.99","3.00","merchant__clothing","0.00","123.99","2022-06-06 19:55:00.000","2022-06-06 19:55:00.000","1-3M"
"5JWxRjdNaphDdujNpfup9ah1JiWlQKmx","3965","30","60","98.99","9.00","merchant__clothing","0.00","51.99","2022-05-04 08:23:00.000","2022-05-04 08:23:00.000","1-3M"
"VdPxr8NACnbV0V9SaeHcgDl9RFaxvPEl","4339","55","71","209.99","9.00","merchant__clothing","0.00","174.99","2022-07-10 13:28:00.000","2022-07-10 13:28:00.000","1-3M"
"qbAWR8EE9vqYp1JyBM5qkCo1zUtMyZC0","1647","35","50","83.99","1.00","merchant__bigboxretailer","0.00","43.99","2022-03-08 22:55:00.000","2022-03-08 22:55:00.000","1-3M"
"eBMbSQisgds5GcnOfhQG3KtVt9wG8LJU","6275","29","260","56.99","3.00","merchant__bigboxretailer","0.00","31.99","2021-06-25 17:36:00.000","2021-06-25 17:36:00.000","4-6M"
"b5cIhmy5Dnu0XjewusC1I7HEYgHG8F5v","3954","83","26","456.99","4.00","merchant__bigboxretailer","0.00","413.99","2021-04-07 14:57:00.000","2021-04-07 14:57:00.000","7M+"
"FWAmLB22iqeNJlJd3NraWcr6CAnz6shY","5554","83","200","414.99","2.00","merchant__bigboxretailer","0.00","393.30","2020-09-21 15:26:00.000","2020-09-21 15:26:00.000","1-3M"
"nw2LVXgM371Z8QQRJK388MkJh7hiGynr","7191","36","362","76.99","9.00","merchant__clothing","0.00","40.99","2022-09-19 00:53:00.000","2022-09-19 00:53:00.000","7M+"
"UdWHgKfge5ntLLfi2KqgpathDTZDKFso","6349","90","267","507.99","1.00","merchant__clothing","0.00","253.99","2021-10-24 22:18:00.000","2021-10-24 22:18:00.000","7M+"
"OzPFbq6OJYuIvlqT1GTiGmGo71O2FetG","5946","71","231","242.99","7.00","merchant__bigboxretailer","0.00","24.99","2021-09-30 20:36:00.000","2021-09-30 20:36:00.000","7M+"
"SvUDBLYKlWuVYC5fl0ULNphY1BftC8oE","7064","35","344","83.99","1.00","merchant__bigboxretailer","0.00","43.99","2022-10-13 21:28:00.000","2022-10-13 21:28:00.000","7M+"
"7aF3dbg4et2kkPCx1r97vtwLVJajgqvz","584","24","4","364.99","5.00","merchant__clothing","0.00","184.99","2022-05-19 08:14:00.000","2022-05-19 08:14:00.000","4-6M"
"5bagxTRCpJncoBAqWTrNQfLDl9h6CLR6","4047","6","124","310.99","8.00","merchant__clothing","0.00","157.99","2022-09-28 20:11:00.000","2022-09-28 20:11:00.000","1-3M"
"FLqtY5kCJHzlTzGDOIE47XlFfY35W9N6","3764","23","68","149.99","9.00","merchant__bigboxretailer","15.00","76.99","2022-05-31 00:57:00.000","2022-05-31 00:57:00.000","1-3M"
"qh8kJITiiTP6dKXvnpUddZBD2CFvhFLd","5547","19","199","546.99","4.00","merchant__clothing","0.00","275.99","2021-11-29 22:45:00.000","2021-11-29 22:45:00.000","7M+"
"d5nvgDQowELkj9YNcMFQ2oqnzfpBbTE0","1027","25","26","219.99","1.00","merchant__clothing","0.00","111.99","2022-10-04 22:30:00.000","2022-10-04 22:30:00.000","1-3M"
"zMmWzz8Ot8Jiu0U5CVZPshln4bpmktuv","789","37","107","726.99","6.00","merchant__clothing","0.00","365.99","2021-12-23 11:52:00.000","2021-12-23 11:52:00.000","7M+"
"9FNSBFZ7CLMtmcnT6rmInOfy2cxuQH7n","5923","88","229","620.99","3.00","merchant__clothing","0.00","479.99","2021-06-06 23:53:00.000","2021-06-06 23:53:00.000","7M+"
"k3aHdudaLiXSMAyCQMLVSfrGRMDdmTo4","6085","80","243","404.99","5.00","merchant__bigboxretailer","0.00","300.99","2022-03-27 22:36:00.000","2022-03-27 22:36:00.000","7M+"
"7VyvUmnCoHi3I4blVAFONFh1iwjCkoj1","945","85","103","156.99","7.00","merchant__clothing","0.00","89.99","2021-06-09 21:06:00.000","2021-06-09 21:06:00.000","7M+"
"BdrS5Ma0RGqdCJ4RXG1bItBHyzIr0J4b","375","43","68","285.99","6.00","merchant__clothing","0.00","240.99","2021-08-13 20:40:00.000","2021-08-13 20:40:00.000","7M+"
"pXvDAz9DsqAHlr7dSLTDveoC7mh0o5Sd","6107","34","245","279.99","2.00","merchant__clothing","0.00","142.99","2022-08-02 20:09:00.000","2022-08-02 20:09:00.000","7M+"
"Mxpzc8NLRgfxTZWm4irIueHl8u08gpr0","18","10","47","69.99","1.00","merchant__clothing","0.00","36.99","2022-10-17 14:15:00.000","2022-10-17 14:15:00.000","1-3M"
"Dep5BzHGPl6LF3bAHVf1pBBvYnnMlOQ5","3901","36","9","76.99","4.00","merchant__clothing","0.00","40.99","2022-07-11 23:42:00.000","2022-07-11 23:42:00.000","1-3M"
"tXBu2iaAb11nryizlR8ZUtGb9TtWKhg0","4102","78","60","15.99","1.00","merchant__bigboxretailer","0.00","2.97","2020-01-05 18:09:00.000","2020-01-05 18:09:00.000","7M+"
"RP0RSROCjH7QbXEjKGtM6PVlgexhpCOF","6609","46","293","207.99","9.00","merchant__clothing","0.00","157.99","2021-07-24 11:08:00.000","2021-07-24 11:08:00.000","1-3M"
"XrKBDbbhCXzxQnPkQRbvDpjsy1fSZvey","7311","24","381","364.99","2.00","merchant__clothing","0.00","184.99","2021-12-02 21:34:00.000","2021-12-02 21:34:00.000","1-3M"
"mhJuCLL8Qz5rpgzlqcgubPv8C5RjrjqA","6342","33","266","122.99","2.00","merchant__clothing","0.00","63.99","2022-01-06 20:53:00.000","2022-01-06 20:53:00.000","7M+"
"trh4KOLsZWLV9gCCeetAK5ORVB7wlT94","1315","48","48","422.99","4.00","merchant__clothing","0.00","348.99","2021-02-04 16:35:00.000","2021-02-04 16:35:00.000","7M+"
"BLDIwuvZiW9yIW1O9rBn7IVE5teaYDRo","1933","15","83","74.99","8.00","merchant__clothing","0.00","39.99","2022-01-23 20:56:00.000","2022-01-23 20:56:00.000","7M+"
"sXDlG3tvn11ITJ581n1ISQbBwFrLoz94","4698","40","15","578.99","7.00","merchant__clothing","0.00","477.99","2021-12-23 10:09:00.000","2021-12-23 10:09:00.000","7M+"
"ZIXzbjCU0hZGvd9BGlziuEIIlJfsD0XU","4950","77","158","323.99","7.00","merchant__clothing","0.00","166.99","2020-12-30 05:26:00.000","2020-12-30 05:26:00.000","7M+"
"gxmXZM22f8QwLl32ub6siYNdON7tE19d","4097","92","57","354.99","6.00","merchant__bigboxretailer","0.00","209.66","2020-10-22 18:22:00.000","2020-10-22 18:22:00.000","7M+"
"TM4ilOAoCGmrLrVW9uUQlEJrXEIHh6aZ","413","86","104","139.99","4.00","merchant__bigboxretailer","0.00","30.99","2020-12-18 20:04:00.000","2020-12-18 20:04:00.000","7M+"
"cKjPXOkR9T9hJuRP3Iw9Zk3HTJNhB3Xw","275","65","125","519.99","3.00","merchant__bigboxretailer","0.00","268.99","2022-04-02 02:50:00.000","2022-04-02 02:50:00.000","4-6M"
"dMvEBjDgEZlsQ0hKKCrtTTGQufdSvATD","6752","29","308","62.99","3.00","merchant__bigboxretailer","0.00","32.99","2022-03-29 08:26:00.000","2022-03-29 08:26:00.000","7M+"
"8nAdNHDNFuJj3r7wm8zwyWlEpgIdjKDB","3552","78","42","15.99","1.00","merchant__bigboxretailer","0.00","2.97","2020-02-11 21:32:00.000","2020-02-11 21:32:00.000","7M+"
"u6dzfXAXbuJM6TOGG7JRPhRp1Cw0ruzr","4702","2","8","85.99","6.00","merchant__bigboxretailer","0.00","44.99","2022-04-30 13:04:00.000","2022-04-30 13:04:00.000","1-3M"
"MrRlffSq2mmOi33IKG6wUOWBAPJBku0J","1350","48","129","465.99","8.00","merchant__clothing","0.00","365.99","2022-03-11 21:21:00.000","2022-03-11 21:21:00.000","7M+"
"wAM5r9n1lK7Bq886EABDoNUtmpqquOdS","3941","41","98","254.99","3.00","merchant__bigboxretailer","0.00","196.99","2021-08-01 21:59:00.000","2021-08-01 21:59:00.000","7M+"
"sBPJ8Cs5WuvvU4XtF9Dvq96BRsB9FzMw","1184","74","80","523.99","4.00","merchant__bigboxretailer","0.00","418.99","2022-01-03 17:05:00.000","2022-01-03 17:05:00.000","7M+"
"w8DVuukrkY25VzrLB85Duiuto5PrZnhI","243","88","1","620.99","3.00","merchant__clothing","0.00","479.99","2021-04-20 16:53:00.000","2021-04-20 16:53:00.000","7M+"
"kgOZ4v69xLUBpNIIhsaULhhkurJlejpg","4623","38","61","696.99","6.00","merchant__bigboxretailer","69.70","528.99","2022-04-29 17:04:00.000","2022-04-29 17:04:00.000","1-3M"
"rlFRLrv9y1VIchW8ZnjORYp3QY6bAGBj","5454","77","192","323.99","8.00","merchant__clothing","0.00","166.99","2020-12-12 18:31:00.000","2020-12-12 18:31:00.000","4-6M"
"n9jaq1uUxXaIiI06M6Oqk8XEniVHY06b","6045","47","240","590.99","3.00","merchant__bigboxretailer","0.00","375.99","2021-06-28 16:43:00.000","2021-06-28 16:43:00.000","7M+"
"QBhzgZ2rMgGyesIESccMbDBfbTbRIitw","6395","24","272","331.99","1.00","merchant__clothing","0.00","175.99","2021-07-01 20:49:00.000","2021-07-01 20:49:00.000","4-6M"
"pbO0Zd3QyNN6ChlvYjPMflnODyCloxPE","5194","71","174","242.99","4.00","merchant__bigboxretailer","0.00","24.99","2021-01-07 20:08:00.000","2021-01-07 20:08:00.000","7M+"
"4TiGdiV3dtgQTT2YsaEhl57qZoPta6ws","3718","73","91","568.99","6.00","merchant__clothing","56.90","345.99","2021-10-17 19:23:00.000","2021-10-17 19:23:00.000","1-3M"
"Xzb2gOHYhGLbV60vllMZ5yZiNsunYvwg","5463","33","192","122.99","4.00","merchant__clothing","0.00","63.99","2022-06-24 12:27:00.000","2022-06-24 12:27:00.000","7M+"
"sA2z8SpHpOMAfkSw1b2qFQN8JG5aRyJh","6885","29","323","56.99","1.00","merchant__bigboxretailer","0.00","31.99","2021-09-03 18:01:00.000","2021-09-03 18:01:00.000","1-3M"
"5ZoemBnhaJaLCHjFg1yDiLdfqrUbmdZT","6821","46","316","207.99","5.00","merchant__clothing","0.00","157.99","2021-09-25 18:02:00.000","2021-09-25 18:02:00.000","1-3M"
"X3Xsrbhv8xcrbWhEzc8Gn2MDNoZ5BvTO","5937","33","230","122.99","1.00","merchant__clothing","0.00","63.99","2021-12-24 19:57:00.000","2021-12-24 19:57:00.000","7M+"
"XNWzcWG7zsy6vtZWYKtF6tNjmUTsSTCM","7469","5","409","167.99","5.00","merchant__bigboxretailer","0.00","85.99","2022-08-09 18:43:00.000","2022-08-09 18:43:00.000","4-6M"
"ViZoqKlBomn32B79YvJNrxLoElhdKMp5","3996","82","61","640.99","10.00","merchant__clothing","0.00","489.12","2019-12-06 18:31:00.000","2019-12-06 18:31:00.000","7M+"
"jDaUy45PuYM0LmjTqZjm2hmguhzIiHjC","721","7","101","726.99","7.00","merchant__clothing","0.00","365.99","2022-04-13 18:12:00.000","2022-04-13 18:12:00.000","4-6M"
"lpT410viE1IHXK3ZV2CANstncnwQDjnl","4632","78","84","18.99","2.00","merchant__bigboxretailer","0.00","3.99","2020-12-01 22:11:00.000","2020-12-01 22:11:00.000","7M+"
"VRmY2wYUdup19LLGBBJt3j9vzLrXBEFY","3931","34","74","279.99","9.00","merchant__clothing","0.00","142.99","2022-06-09 21:08:00.000","2022-06-09 21:08:00.000","1-3M"
"wx6Unm2OzWU9yr4iTDuLw6N9zZerY1ee","5098","5","168","137.99","8.00","merchant__bigboxretailer","0.00","77.34","2020-06-17 10:17:00.000","2020-06-17 10:17:00.000","1-3M"
"UVNgoNSZEglqWXKEdpaWVFsrND6yZeyB","1229","32","124","51.99","1.00","merchant__bigboxretailer","5.20","28.99","2021-08-31 15:49:00.000","2021-08-31 15:49:00.000","7M+"
"8ngSv7FkZ6RFLB9ycdbpxKREuKZdTICZ","5043","72","164","488.99","3.00","merchant__clothing","0.00","434.99","2021-01-20 21:26:00.000","2021-01-20 21:26:00.000","7M+"
"d6BUgsDJAENOyGePAVbkuLeL4mr1AD8G","7282","25","376","219.99","1.00","merchant__clothing","0.00","111.99","2022-05-23 16:36:00.000","2022-05-23 16:36:00.000","4-6M"
"Qa2ldTC1ACS8Swmr2NJEknoie0cXWh1H","7051","2","343","85.99","3.00","merchant__bigboxretailer","0.00","44.99","2021-11-18 12:12:00.000","2021-11-18 12:12:00.000","1-3M"
"blrbzVBgt7QVcVmJ0pb28l5TBzsvgvdT","6790","82","312","776.99","3.00","merchant__clothing","0.00","539.99","2022-03-01 21:34:00.000","2022-03-01 21:34:00.000","7M+"
"Ym1L6qo7wz8Iv92TQtZpUTs5HFJlpqkk","7472","90","410","507.99","4.00","merchant__clothing","0.00","253.99","2022-04-07 19:28:00.000","2022-04-07 19:28:00.000","1-3M"
"qJaf68SS2UUVCFOmpFZhHFPSyx0sn82E","6871","73","321","624.99","5.00","merchant__clothing","0.00","362.99","2022-05-05 05:27:00.000","2022-05-05 05:27:00.000","7M+"
"qRDviPGC742BMKMHZnBg4Encikeg9h26","3675","85","77","156.99","9.00","merchant__clothing","0.00","89.99","2021-01-09 22:51:00.000","2021-01-09 22:51:00.000","7M+"
"QcaW011Wk275e5qeVOzBcn6N0ojPkK9h","4497","32","92","56.99","2.00","merchant__bigboxretailer","0.00","29.99","2022-10-12 23:16:00.000","2022-10-12 23:16:00.000","1-3M"
"6fRGDL6x7tlMQjNvjhX6UHZxW5jMJgGH","6429","76","275","570.99","3.00","merchant__clothing","0.00","485.99","2022-05-19 10:21:00.000","2022-05-19 10:21:00.000","7M+"
"e58ZWidEchz1KVs0tWFl3tfgUFxHg5Kt","6401","28","272","37.99","1.00","merchant__clothing","0.00","20.99","2022-08-30 12:22:00.000","2022-08-30 12:22:00.000","7M+"
"JDkmBmY9HdOsLekhSyWRQ7NhsVuRzWtu","6297","24","262","331.99","2.00","merchant__clothing","0.00","175.99","2021-05-27 21:36:00.000","2021-05-27 21:36:00.000","4-6M"
"JGN7kmhCyJqxscaNjlDsgPWGGUeFNoiT","378","19","14","546.99","6.00","merchant__clothing","0.00","275.99","2022-09-23 19:29:00.000","2022-09-23 19:29:00.000","1-3M"
"4bBhzwh1APXMUxJnDR5oJ6ar8aco0hCY","4469","30","46","98.99","7.00","merchant__clothing","0.00","51.99","2022-02-28 19:21:00.000","2022-02-28 19:21:00.000","1-3M"
"1rQob9D9EbDRgt0FVhHvUs3Bnf1Ixy5r","3833","66","87","571.99","6.00","merchant__bigboxretailer","0.00","374.99","2021-07-28 12:32:00.000","2021-07-28 12:32:00.000","7M+"
"5D7DEuOeqeyDRBUYYlR5QSqu3f0dtomd","6535","46","285","227.99","2.00","merchant__clothing","0.00","165.99","2022-05-15 11:15:00.000","2022-05-15 11:15:00.000","7M+"
